Species	Ne	logNe	t	midT	Mass.g
Alces_alces_gigas	13447.0828021663	4.1286280791091	139481.754167262	164625.744547686	356998
Alces_alces_gigas	11898.12532012	4.07547853893337	189769.73492811	223299.070501294	356998
Alces_alces_gigas	13543.5661406309	4.13173303298128	256828.406074477	301539.540901127	356998
Alces_alces_gigas	19727.854554104	4.29507985737702	346250.675727777	405872.661768137	356998
Alces_alces_gigas	28583.5334283513	4.45611591422341	465494.647808498	545000.149808822	356998
Alces_alces_gigas	34191.8004522153	4.53392197022843	624505.651809145	730525.683480758	356998
Alces_alces_gigas	40308.7558447763	4.60539939358627	836545.71515237	977922.68697004	356998
Alces_alces_gigas	54583.9409299492	4.73706488828411	1119299.65878771	1307824.86336645	356998
Alces_alces_gigas	67229.1039707507	4.82755732301805	1496350.06794518	1747747.11163976	356998
Alces_alces_gigas	65373.8911375058	4.81540433549756	1999144.15533434	2334380.35740926	356998
Alces_alces_shirasi	1218.90502574384	3.08596986771661	0	562.05110237195	356998
Alces_alces_shirasi	306.585855037778	2.486552113921	1124.1022047439	1775.33258024285	356998
Alces_alces_shirasi	13037.534216817	4.11519546123557	2426.5629557418	3181.12246142149	356998
Alces_alces_shirasi	65455.5993325627	4.81594680375492	3935.68196710118	4809.9655832107	356998
Alces_alces_shirasi	36567.114311731	4.56309068940723	5684.24919932022	6697.25325750779	356998
Alces_alces_shirasi	8932.38827711236	3.95096759291959	7710.25731569536	8883.99224906958	356998
Alces_alces_shirasi	2820.02296169704	3.45025264452423	10057.7271824438	11417.6957656772	356998
Alces_alces_shirasi	1556.35588632763	3.19210891257375	12777.6643489105	14353.4158195299	356998
Alces_alces_shirasi	1557.4592073943	3.19241668054112	15929.1672901493	17754.9393908957	356998
Alces_alces_shirasi	2255.28024418364	3.35320051558888	19580.7114916421	21696.1743841208	356998
Alces_alces_shirasi	5111.93780412903	3.70858556121297	23811.6372765995	29102.7866324233	356998
Alces_alces_shirasi	12655.7824305255	4.10228900012686	34393.9359882472	41497.3595480604	356998
Alces_alces_shirasi	20554.0115842629	4.31289659696061	48600.7831078735	58137.2038128702	356998
Alces_alces_shirasi	20761.9539735411	4.31726822393525	67673.6245178668	80476.3694333175	356998
Alces_alces_shirasi	15569.9553553694	4.1922873672923	93279.1143487682	110466.933808559	356998
Alces_alces_shirasi	12129.6652008589	4.08384881377456	127654.75326835	150729.581341028	356998
Alces_alces_shirasi	11307.5146948461	4.05336716081207	173804.409413705	204782.608354486	356998
Alces_alces_shirasi	12713.7718032625	4.10427441210676	235760.807295267	277349.364600745	356998
Alces_alces_shirasi	17898.6001198565	4.25281906539353	318937.921906222	374770.996710132	356998
Alces_alces_shirasi	27113.3225639053	4.43318274084691	430604.071514041	505560.560606975	356998
Alces_alces_shirasi	35205.8665675382	4.54661503863775	580517.04969991	681146.923244791	356998
Alces_alces_shirasi	41368.847812234	4.61667342527653	781776.796789672	916873.458495686	356998
Alces_alces_shirasi	45398.5101151461	4.65704160044768	1051970.1202017	1233338.80686679	356998
Alces_alces_shirasi	42890.2242995129	4.63235831743949	1414707.49353187	1658196.85949564	356998
Alces_americanus	17285.8404999309	4.23769050135644	0	590.900041682255	356998
Alces_americanus	611.58907981198	2.78645972229336	1181.80008336451	1866.44051388337	356998
Alces_americanus	2481.93951624715	3.39479119372993	2551.08094440223	3344.33274003012	356998
Alces_americanus	4427.82072596817	3.64619002880585	4137.58453565801	5056.67780449986	356998
Alces_americanus	4162.30592277361	3.61933399699282	5975.77107334172	7040.66930803374	356998
Alces_americanus	3190.84553444496	3.50390578095255	8105.56754272577	9339.40124458624	356998
Alces_americanus	2304.4298574801	3.36256349355277	10573.2349464467	12002.8040397666	356998
Alces_americanus	1700.73626975652	3.23063697353644	13432.3731330865	15088.7290824287	356998
Alces_americanus	1550.92765063308	3.19059153884282	16745.085031771	18664.2053063639	356998
Alces_americanus	1905.01235558316	3.27989779678024	20583.3255809567	22806.8951161256	356998
Alces_americanus	4218.14075830497	3.62512106794381	25030.4646512945	30591.8048078585	356998
Alces_americanus	12074.1222250251	4.08185556785548	36153.1449644225	43618.9475606323	356998
Alces_americanus	21323.5800483348	4.32886012083816	51084.750156842	61107.1920209286	356998
Alces_americanus	23207.4600930198	4.36562761232383	71129.6338850152	84584.227630903	356998
Alces_americanus	18572.5368340238	4.26887122833706	98038.8213767907	116100.896001094	356998
Alces_americanus	14009.1825491851	4.14641279447666	134162.970625398	158410.34263049	356998
Alces_americanus	12018.1915294733	4.0798391209229	182657.714635582	215208.518537267	356998
Alces_americanus	13117.1622616826	4.1178398908787	247759.322438952	291457.040873075	356998
Alces_americanus	18833.0601902594	4.2749208944065	335154.759307198	393816.616080852	356998
Alces_americanus	28877.393932007	4.46055799734575	452478.472854505	531228.887371464	356998
Alces_americanus	36938.1707728906	4.56747538479914	609979.301888423	715697.533933514	356998
Alces_americanus	42300.1544320684	4.62634195292759	821415.765978605	963336.854969608	356998
Alces_americanus	47459.4044391753	4.67632228402033	1105257.94396061	1295779.43784826	356998
Alces_americanus	48117.6220145644	4.68230415625152	1486300.93173591	1742065.87753253	356998
Ammotragus_lervia	1699.62821025285	3.23035393085209	0	2434.2414313611	48000
Ammotragus_lervia	1644.87461693022	3.21613279879015	4868.48286272221	7663.4919879408	48000
Ammotragus_lervia	16746.9852897872	4.22393663884467	10458.5011131594	13667.7456479906	48000
Ammotragus_lervia	33958.5640158103	4.53094931722577	16876.9901828218	20561.8620465365	48000
Ammotragus_lervia	65868.7559363129	4.81867946099584	24246.7339102512	28477.7236352864	48000
Ammotragus_lervia	80130.9341466753	4.90380020566855	32708.7133603216	37566.7585557676	48000
Ammotragus_lervia	84463.3275344392	4.92666818697971	42424.8037512136	48002.8374158547	48000
Ammotragus_lervia	92708.3959451311	4.96711906691176	53580.8710804957	59985.5993841836	48000
Ammotragus_lervia	100873.706000255	5.00377797667136	66390.3276878715	73744.271229677	48000
Ammotragus_lervia	93995.9972539691	4.97310935990261	81098.2147714825	89542.052363301	48000
Ammotragus_lervia	61676.284919747	4.79011820603762	97985.8899551195	118813.299312454	48000
Ammotragus_lervia	41042.3201628313	4.61323190389306	139640.708669789	167099.057210568	48000
Ammotragus_lervia	54752.5966010553	4.73840472009242	194557.405751347	230757.822790799	48000
Ammotragus_lervia	86896.7643288912	4.93900360544441	266958.239830251	314683.986769621	48000
Ammotragus_lervia	85538.0793154601	4.93215949431848	362409.733708992	425330.194499223	48000
Ammotragus_lervia	65040.7368293471	4.81318545262148	488250.655289453	571203.456239522	48000
Ammotragus_lervia	58837.6901669823	4.76965561498302	654156.257189591	763519.206841258	48000
Ammotragus_lervia	67307.8260093599	4.82806556340794	872882.156492926	1017063.60208043	48000
Ammotragus_lervia	73393.1869939712	4.86565574672462	1161245.04766793	1351330.34911521	48000
Ammotragus_lervia	69113.9496593657	4.83956571233309	1541415.65056249	1792019.47603446	48000
Ammotragus_lervia	67505.5887163354	4.82933972910054	2042623.30150642	2373013.27307714	48000
Ammotragus_lervia	74932.0099031055	4.87466738184568	2703403.24464787	3138981.32534529	48000
Ammotragus_lervia	82000.5172152182	4.91381659168868	3574559.4060427	4148814.9243989	48000
Ammotragus_lervia	79486.7138883064	4.90029454290554	4723070.4427551	5480154.91274163	48000
Antidorcas_marsupialis	435017.96421119	5.6385071916597	0	33176.2288603378	31500
Antidorcas_marsupialis	261900.429156112	5.41813621007082	66352.4577206756	86425.0989915418	31500
Antidorcas_marsupialis	244599.967917161	5.38845639573624	106497.740262408	129322.520744496	31500
Antidorcas_marsupialis	251877.898939199	5.40119006194098	152147.301226584	178101.563898117	31500
Antidorcas_marsupialis	239216.801591768	5.37879167942313	204055.826569649	233568.651516708	31500
Antidorcas_marsupialis	219845.468921947	5.34211751911436	263081.476463768	296640.774501971	31500
Antidorcas_marsupialis	199472.469036146	5.29988296332723	330200.072540174	368360.651435524	31500
Antidorcas_marsupialis	185575.73441021	5.26852118793506	406521.230330874	449913.966971864	31500
Antidorcas_marsupialis	175696.43861235	5.24476295838385	493306.703612855	542648.973769658	31500
Antidorcas_marsupialis	167809.428655379	5.22481635874515	591991.243926461	648098.78202368	31500
Antidorcas_marsupialis	160930.380864412	5.20663803910381	704206.320120899	768006.705091567	31500
Antidorcas_marsupialis	153793.906661073	5.18693912899015	831807.090062236	904355.080233408	31500
Antidorcas_marsupialis	145261.707277554	5.16215114416837	976903.07040458	1059398.0409333	31500
Antidorcas_marsupialis	134655.350782311	5.12922361559425	1141893.01146202	1235698.78260023	31500
Antidorcas_marsupialis	122190.430906536	5.08703719635489	1329504.55373845	1436171.93773093	31500
Antidorcas_marsupialis	108995.059305949	5.03740681202508	1542839.32172341	1664131.76108766	31500
Antidorcas_marsupialis	96563.1788722686	4.98481155435483	1785424.20045192	1923346.92149633	31500
Antidorcas_marsupialis	86143.5326868914	4.9352226779091	2061269.64254073	2218102.80609155	31500
Antidorcas_marsupialis	78397.2723974392	4.89430095294786	2374935.96964237	2553272.36703292	31500
Antidorcas_marsupialis	73398.9348887927	4.86568975780059	2731608.76442348	2934396.68194151	31500
Antidorcas_marsupialis	70830.1295882015	4.85021803636834	3137184.59945955	3367776.55989513	31500
Antidorcas_marsupialis	70198.1148828653	4.84632544963747	3598368.52033071	3860576.70742742	31500
Antidorcas_marsupialis	70963.0577649324	4.85103232077274	4122784.89452414	4420944.17661996	31500
Antidorcas_marsupialis	72604.6512631254	4.86096444374698	4719103.45871579	5058143.0534906	31500
Antidorcas_marsupialis	74716.36393593	4.87341572884055	5397182.64826541	5782707.61336817	31500
Antidorcas_marsupialis	76590.2072461797	4.88417324468713	6168232.57847094	6606616.47524327	31500
Antidorcas_marsupialis	77520.5602471	4.88941690273395	7045000.3720156	8110328.38390744	31500
Antilocapra_americana	1032.34072941057	3.01382306209727	0	1676.86792180152	46082.9
Antilocapra_americana	2615.07368907497	3.41748393117948	3353.73584360304	5274.91417161357	46082.9
Antilocapra_americana	3063.82628934679	3.4862641383376	7196.0924996241	9397.17591235465	46082.9
Antilocapra_americana	2577.98486930697	3.41128036406635	11598.2593250852	14120.0284493574	46082.9
Antilocapra_americana	5508.62189993971	3.74104296434917	16641.7975736295	19530.974548637	46082.9
Antilocapra_americana	16885.956024503	4.22752565392094	22420.1515236445	25730.2656465315	46082.9
Antilocapra_americana	40638.7741785624	4.60894059948464	29040.3797694185	32832.759260643	46082.9
Antilocapra_americana	57582.3662090504	4.76028950719749	36625.1387518674	40970.0470153068	46082.9
Antilocapra_americana	61785.2245302211	4.7908846292602	45314.9552787461	50292.8927086337	46082.9
Antilocapra_americana	72641.5216095391	4.8611849327006	55270.8301385213	60974.025592471	46082.9
Antilocapra_americana	78963.052319801	4.89742392765582	66677.2210464207	80697.445367086	46082.9
Antilocapra_americana	67397.4111129493	4.82864321462205	94717.6696877513	113120.838353429	46082.9
Antilocapra_americana	46916.3408574427	4.67132413286824	131524.007019107	155680.297902284	46082.9
Antilocapra_americana	47343.4041396401	4.67525948185477	179836.588785462	211544.519079063	46082.9
Antilocapra_americana	63587.2417193111	4.8033699866118	243252.449372663	284872.781250847	46082.9
Antilocapra_americana	69245.1849351178	4.84038957948649	326493.113129031	381124.62043999	46082.9
Antilocapra_americana	53402.600441902	4.72756240553176	435756.127750949	507466.310163786	46082.9
Antilocapra_americana	38259.2701744314	4.58273668126262	579176.492576622	673304.414627396	46082.9
Antilocapra_americana	34165.9077169959	4.53359296351167	767432.33667817	890986.13910178	46082.9
Antilocapra_americana	38058.9721693446	4.58045705543788	1014539.94152539	1176718.62093041	46082.9
Antilocapra_americana	49797.1136132326	4.69720417050722	1338897.30033542	1551775.60547553	46082.9
Antilocapra_americana	65580.8696261351	4.816777171274	1764653.91061564	2044081.34809127	46082.9
Antilocapra_americana	66214.8767640916	4.82095557509984	2323508.78556691	2690289.66895853	46082.9
Antilocapra_americana	51938.937991307	4.71549306525419	3057070.55235014	3538512.95341452	46082.9
Axis_porcinus	801.724121816682	2.90402495059786	0	2168.47292801044	34127.8
Axis_porcinus	10764.5645550749	4.03199646656517	4336.94585602089	6843.66056830288	34127.8
Axis_porcinus	20379.8585241722	4.30920116483309	9350.37528058487	12248.0912573926	34127.8
Axis_porcinus	36974.6951292129	4.56790460175625	15145.8072342004	18495.5134616804	34127.8
Axis_porcinus	39627.1210713979	4.59799252178607	21845.2196891605	25717.4183104967	34127.8
Axis_porcinus	25649.1111060055	4.40907231882616	29589.6169318328	34065.8071242956	34127.8
Axis_porcinus	23958.1631701866	4.37945351840711	38541.9973167584	43716.3906262076	34127.8
Axis_porcinus	32856.4974693078	4.51662126540378	48890.7839356569	54872.2871715909	34127.8
Axis_porcinus	48293.4311393528	4.68388806213986	60853.7904075248	67768.297833188	34127.8
Axis_porcinus	69598.4447624753	4.84259953503267	74682.8052588511	82675.8483207239	34127.8
Axis_porcinus	115590.523917652	5.0629222321904	90668.8913825968	110589.752125108	34127.8
Axis_porcinus	162342.447251997	5.21043208850818	130510.612867619	157130.72681956	34127.8
Axis_porcinus	166115.466422117	5.22041006995334	183750.840771501	219323.122309622	34127.8
Axis_porcinus	116665.916655915	5.06694399768852	254895.403847743	302430.407496182	34127.8
Axis_porcinus	62348.8780875133	4.79482864314278	349965.411144621	413486.120926353	34127.8
Axis_porcinus	43490.1674765095	4.63839108009541	477006.830708086	561889.133463681	34127.8
Axis_porcinus	49188.1471769466	4.69186046382823	646771.436219277	760199.093842281	34127.8
Axis_porcinus	64271.8184186642	4.80802058741654	873626.751465285	1025199.37727972	34127.8
Axis_porcinus	74130.348365626	4.86999604103519	1176772.00309415	1379317.4966513	34127.8
Axis_porcinus	79059.8267643155	4.89795585838307	1581862.99020845	1852523.1885119	34127.8
Axis_porcinus	82044.3809232081	4.91404884233476	2123183.38681534	2484864.81284515	34127.8
Axis_porcinus	80378.3994271309	4.90513935384798	2846546.23887496	3329858.72720874	34127.8
Axis_porcinus	75624.2134137046	4.87866087047885	3813171.21554252	4459018.484902	34127.8
Axis_porcinus	70924.5121089548	4.8507963569583	5104865.75426148	5967907.17240717	34127.8
Babyrousa_celebensis_dnaZoo	1185.13316466771	3.07376715155383	0	3747.49404228569	84327.5
Babyrousa_celebensis_dnaZoo	61219.8410305952	4.78689219753141	7494.98808457138	11732.8812586776	84327.5
Babyrousa_celebensis_dnaZoo	31662.6366233893	4.50054707677116	15970.7744327839	20763.2406388629	84327.5
Babyrousa_celebensis_dnaZoo	54823.6994973407	4.7389683383372	25555.7068449418	30975.3178150207	84327.5
Babyrousa_celebensis_dnaZoo	106188.610098087	5.02607793636101	36394.9287850997	42523.7530279798	84327.5
Babyrousa_celebensis_dnaZoo	209857.87633967	5.3219252736984	48652.5772708598	55583.4228255486	84327.5
Babyrousa_celebensis_dnaZoo	284587.363773603	5.45421561266594	62514.2683802373	70352.0881967794	84327.5
Babyrousa_celebensis_dnaZoo	318856.28380247	5.50359498018746	78189.9080133214	87053.3892425375	84327.5
Babyrousa_celebensis_dnaZoo	383664.695266028	5.58395183736204	95916.8704717536	105940.231730309	84327.5
Babyrousa_celebensis_dnaZoo	373990.533669812	5.57286060961493	115963.592988864	127298.616815433	84327.5
Babyrousa_celebensis_dnaZoo	290604.244524363	5.46330195325191	138633.640642002	165947.717083988	84327.5
Babyrousa_celebensis_dnaZoo	240037.173311447	5.38027850385281	193261.793525975	228192.279557818	84327.5
Babyrousa_celebensis_dnaZoo	177361.706213448	5.24885985802435	263122.765589661	307793.463389469	84327.5
Babyrousa_celebensis_dnaZoo	122896.346512324	5.08953897228335	352464.161189277	409591.085793264	84327.5
Babyrousa_celebensis_dnaZoo	83905.7477128058	4.92379171189492	466718.01039725	539774.525639857	84327.5
Babyrousa_celebensis_dnaZoo	55446.2562154201	4.74387222749375	612831.040882464	706259.042764103	84327.5
Babyrousa_celebensis_dnaZoo	36840.7050415533	4.56632793294517	799687.044645741	919167.032249975	84327.5
Babyrousa_celebensis_dnaZoo	27248.0992374461	4.43533621231982	1038647.01985421	1191443.47434751	84327.5
Babyrousa_celebensis_dnaZoo	23828.247802952	4.3770921079156	1344239.92884081	1539642.9998811	84327.5
Babyrousa_celebensis_dnaZoo	23775.2288031441	4.37612470510324	1735046.07092139	1984936.42537102	84327.5
Babyrousa_celebensis_dnaZoo	25821.3463361781	4.41197888282309	2234826.77982065	2554397.95602845	84327.5
Babyrousa_celebensis_dnaZoo	29561.6848860629	4.4707291833042	2873969.13223625	3282651.31962103	84327.5
Babyrousa_celebensis_dnaZoo	34319.4615005024	4.53554046480618	3691333.50700582	4213974.91749715	84327.5
Babyrousa_celebensis_dnaZoo	38366.6479599493	4.58395385715793	4736616.32798847	5404993.98767634	84327.5
Beatragus_hunteri	7408.45626342707	3.86972772132328	0	260.15480035336	80000
Beatragus_hunteri	487.595083989656	2.68805931834313	520.309600706719	695.697314233277	80000
Beatragus_hunteri	298.907213470025	2.47553639591056	871.085027759836	1085.87531172664	80000
Beatragus_hunteri	329.914638925589	2.51840158642607	1300.66559569344	1563.71062409877	80000
Beatragus_hunteri	395.867998508882	2.59755039532952	1826.75565250409	2148.89632707694	80000
